name,Unnamed: 0,date,dec,dist,mabs,mapp,ra,subtype,type,commentary,importance,teff_val,mass
FENGYUN1CDEB,1058,1999-01-01,55.51488301428847,2.275544971334029e-19,,,121.93356865337806,debris,satellite, ,0,,
FENGYUN1CDEB,1059,1999-01-01,10.367103075736393,2.315364856926464e-19,,,189.81129789905708,debris,satellite, ,0,,
FENGYUN1CDEB,1060,1999-01-01,-76.82109827533334,2.326888123134253e-19,,,150.13606486633932,debris,satellite, ,0,,
FENGYUN1CDEB,1061,1999-01-01,-19.049371158485826,2.3622187411236966e-19,,,57.04931852963993,debris,satellite, ,0,,
FENGYUN1CDEB,1062,1999-01-01,58.63092218705585,2.3628945200682806e-19,,,240.7291524147413,debris,satellite, ,0,,
FENGYUN1CDEB,1063,1999-01-01,42.77442532553759,2.359093887698945e-19,,,4.0071235391838105,debris,satellite, ,0,,
FENGYUN1CDEB,1064,1999-01-01,-16.291224051344507,2.299201022094182e-19,,,309.5659576607302,debris,satellite, ,0,,
FENGYUN1CDEB,1065,1999-01-01,-80.0168050466829,2.3375103710474247e-19,,,347.99662170027057,debris,satellite, ,0,,
FENGYUN1CDEB,1066,1999-01-01,75.63000332200535,2.3260394679553884e-19,,,49.35306010611434,debris,satellite, ,0,,
FENGYUN1CDEB,1067,1999-01-01,22.69529480504929,2.284195972501977e-19,,,333.41932210310375,debris,satellite, ,0,,
FENGYUN1CDEB,1068,1999-01-01,22.355318170062777,2.346485776105725e-19,,,131.7982380716469,debris,satellite, ,0,,
FENGYUN1CDEB,1069,1999-01-01,37.79491287461842,2.302772780053421e-19,,,258.68559988637804,debris,satellite, ,0,,
FENGYUN1CDEB,1070,1999-01-01,-62.65668584450921,2.3463681120208627e-19,,,256.635731742026,debris,satellite, ,0,,
FENGYUN1CDEB,1071,1999-01-01,-75.12394923646934,2.3390384638218985e-19,,,22.958893006761745,debris,satellite, ,0,,
FENGYUN1CDEB,1072,1999-01-01,-53.55606567625805,2.315572205433868e-19,,,311.14768933293976,debris,satellite, ,0,,
FENGYUN1CDEB,1073,1999-01-01,10.095372788925443,2.4073759406346834e-19,,,61.28950582869496,debris,satellite, ,0,,
FENGYUN1CDEB,1074,1999-01-01,28.3570581977216,2.3244693508293107e-19,,,183.22435324208385,debris,satellite, ,0,,
FENGYUN1CDEB,1075,1999-01-01,75.73376735255418,2.263732480162089e-19,,,225.2345736362404,debris,satellite, ,0,,
FENGYUN1CDEB,1076,1999-01-01,-11.390482636924009,2.343393107513975e-19,,,231.66745683952166,debris,satellite, ,0,,
FENGYUN1CDEB,1077,1999-01-01,20.48951237453034,2.345327720852927e-19,,,65.91964119160264,debris,satellite, ,0,,
FENGYUN1CDEB,1078,1999-01-01,-73.68536892747989,2.338531429620969e-19,,,5.286586707079,debris,satellite, ,0,,
FENGYUN1CDEB,1079,1999-01-01,-21.884815866548728,2.263699015747155e-19,,,268.5390925858436,debris,satellite, ,0,,
FENGYUN1CDEB,1080,1999-01-01,-64.4234989111642,2.5104096309052677e-19,,,191.60263832452443,debris,satellite, ,0,,
FENGYUN1CDEB,1081,1999-01-01,-58.16239976475936,2.296485121402625e-19,,,264.1328244880209,debris,satellite, ,0,,
FENGYUN1CDEB,1082,1999-01-01,-0.13865177560670575,2.286712872149224e-19,,,174.12250341894722,debris,satellite, ,0,,
FENGYUN1CDEB,1083,1999-01-01,22.10719639460231,2.429912756844763e-19,,,303.92031568396845,debris,satellite, ,0,,
FENGYUN1CDEB,1084,1999-01-01,-73.27605312435446,2.3140930256231363e-19,,,293.58337506164014,debris,satellite, ,0,,
FENGYUN1CDEB,1085,1999-01-01,77.22885170548777,2.344794206107369e-19,,,29.831508024938632,debris,satellite, ,0,,
FENGYUN1CDEB,1086,1999-01-01,52.617737532927045,2.34151363320949e-19,,,293.3580405417909,debris,satellite, ,0,,
FENGYUN1CDEB,1087,1999-01-01,-76.02651728422323,2.352530669246105e-19,,,327.8892623085152,debris,satellite, ,0,,
FENGYUN1CDEB,1088,1999-01-01,54.03504543553353,2.38180272759138e-19,,,220.2558267850985,debris,satellite, ,0,,
FENGYUN1CDEB,1089,1999-01-01,-52.70041690750495,2.3038126343262243e-19,,,289.97805134950835,debris,satellite, ,0,,
FENGYUN1CDEB,1090,1999-01-01,58.04075477294147,2.362429026155707e-19,,,221.56304009739685,debris,satellite, ,0,,
FENGYUN1CDEB,1091,1999-01-01,72.03847548588836,2.3238566492073333e-19,,,35.9297482610555,debris,satellite, ,0,,
FENGYUN1CDEB,1092,1999-01-01,-30.50959794965949,2.3440099224205675e-19,,,146.03352224649228,debris,satellite, ,0,,
FENGYUN1CDEB,1093,1999-01-01,63.211239871659934,2.340468821716005e-19,,,54.58518927817821,debris,satellite, ,0,,
FENGYUN1CDEB,1094,1999-01-01,-26.13049649795186,2.3300597595163336e-19,,,347.80567161276497,debris,satellite, ,0,,
FENGYUN1CDEB,1095,1999-01-01,-12.262234367295212,2.343533879026065e-19,,,32.37420617275973,debris,satellite, ,0,,
FENGYUN1CDEB,1096,1999-01-01,-21.549423753996162,2.322753998211918e-19,,,208.71456141554887,debris,satellite, ,0,,
FENGYUN1CDEB,1097,1999-01-01,19.97388653798832,2.398651184302414e-19,,,112.45049599621224,debris,satellite, ,0,,
FENGYUN1CDEB,1098,1999-01-01,81.23988484974362,2.3574608785095204e-19,,,335.5838802673682,debris,satellite, ,0,,
FENGYUN1CDEB,1099,1999-01-01,70.76500031323154,2.331040083818363e-19,,,111.24761926644324,debris,satellite, ,0,,
FENGYUN1CDEB,1100,1999-01-01,78.63924441313988,2.2334426338801396e-19,,,106.63557885492209,debris,satellite, ,0,,
FENGYUN1CDEB,1101,1999-01-01,56.85751100258243,2.2467459895912905e-19,,,91.1623739442169,debris,satellite, ,0,,
FENGYUN1CDEB,1102,1999-01-01,-75.7451381011616,2.315945469608457e-19,,,212.93780076608112,debris,satellite, ,0,,
FENGYUN1CDEB,1103,1999-01-01,-54.49492342399607,2.3471178290547995e-19,,,42.17793987916129,debris,satellite, ,0,,
FENGYUN1CDEB,1104,1999-01-01,-75.22824300920675,2.3339731865705673e-19,,,312.00046725120137,debris,satellite, ,0,,
FENGYUN1CDEB,1105,1999-01-01,-3.0815407727901816,2.2997204730285157e-19,,,215.22449834352585,debris,satellite, ,0,,
FENGYUN1CDEB,1106,1999-01-01,17.990582116327268,2.375511291103155e-19,,,253.2154116969291,debris,satellite, ,0,,
FENGYUN1CDEB,1107,1999-01-01,54.22783985878669,2.3445961725443478e-19,,,127.6855625200762,debris,satellite, ,0,,
FENGYUN1CDEB,1108,1999-01-01,11.90472703352368,2.3585188695710325e-19,,,61.57994564129632,debris,satellite, ,0,,
FENGYUN1CDEB,1109,1999-01-01,19.959315070124,2.4371177055436267e-19,,,67.88083211023576,debris,satellite, ,0,,
FENGYUN1CDEB,1110,1999-01-01,12.455891927519607,2.3389859276992485e-19,,,61.18296168751336,debris,satellite, ,0,,
FENGYUN1CDEB,1111,1999-01-01,-24.949677334897903,2.3087263862153024e-19,,,271.0802992000223,debris,satellite, ,0,,
FENGYUN1CDEB,1112,1999-01-01,72.98605183723755,2.3300581016771828e-19,,,202.14651250333856,debris,satellite, ,0,,
FENGYUN1CDEB,1113,1999-01-01,39.64174951693436,2.3247798065123766e-19,,,14.594935732727375,debris,satellite, ,0,,
FENGYUN1CDEB,1114,1999-01-01,64.85123147108861,2.317268587767198e-19,,,276.1622102170694,debris,satellite, ,0,,
FENGYUN1CDEB,1115,1999-01-01,-2.634644739968813,2.3393232943048246e-19,,,330.62126597582494,debris,satellite, ,0,,
FENGYUN1CDEB,1116,1999-01-01,-46.931207696569395,2.3887368241815427e-19,,,55.153260884787606,debris,satellite, ,0,,
FENGYUN1CDEB,1117,1999-01-01,-31.20395112415157,2.317579565601393e-19,,,258.7722419649079,debris,satellite, ,0,,
FENGYUN1CDEB,1118,1999-01-01,-44.11717915732438,2.354468486308136e-19,,,83.94867579702345,debris,satellite, ,0,,
FENGYUN1CDEB,1119,1999-01-01,-18.756679668078046,2.3478274019524496e-19,,,241.84883355637862,debris,satellite, ,0,,
FENGYUN1CDEB,1120,1999-01-01,-45.91212306392818,2.3461590918396647e-19,,,132.6426100194955,debris,satellite, ,0,,
FENGYUN1CDEB,1121,1999-01-01,49.70387544464978,2.321007082905977e-19,,,23.907999487462497,debris,satellite, ,0,,
FENGYUN1CDEB,1122,1999-01-01,1.9027567040790327,2.275653939028864e-19,,,341.07612317037837,debris,satellite, ,0,,
FENGYUN1CDEB,1123,1999-01-01,45.912185751910116,2.346679404018537e-19,,,152.74825778877693,debris,satellite, ,0,,
FENGYUN1CDEB,1124,1999-01-01,-76.63406222424499,2.3596715391698623e-19,,,51.55104917490129,debris,satellite, ,0,,
FENGYUN1CDEB,1125,1999-01-01,40.0036145683296,2.327949613386182e-19,,,281.9549611825077,debris,satellite, ,0,,
FENGYUN1CDEB,1126,1999-01-01,40.6027270652441,2.3822895317732107e-19,,,327.77911966055694,debris,satellite, ,0,,
FENGYUN1CDEB,1127,1999-01-01,-53.575261803859355,2.365137131793173e-19,,,267.30892022905107,debris,satellite, ,0,,
FENGYUN1CDEB,1128,1999-01-01,-28.84732303444004,2.33247227086358e-19,,,139.49118805828886,debris,satellite, ,0,,
FENGYUN1CDEB,1129,1999-01-01,71.98155956516976,2.363591677484053e-19,,,127.93582384931166,debris,satellite, ,0,,
FENGYUN1CDEB,1130,1999-01-01,36.57757460584767,2.3011138079089036e-19,,,326.8046795605579,debris,satellite, ,0,,
FENGYUN1CDEB,1131,1999-01-01,59.68029746853842,2.3446997496049074e-19,,,101.9023855096315,debris,satellite, ,0,,
FENGYUN1CDEB,1132,1999-01-01,76.08602342448755,2.4302959785336147e-19,,,114.30376267792471,debris,satellite, ,0,,
FENGYUN1CDEB,1133,1999-01-01,74.61353460751562,2.3555044108162327e-19,,,70.420923579332,debris,satellite, ,0,,
FENGYUN1CDEB,1134,1999-01-01,-5.753120970146368,2.3735256142856245e-19,,,215.05371768315968,debris,satellite, ,0,,
FENGYUN1CDEB,1135,1999-01-01,69.41717547102746,2.349625625720796e-19,,,21.24897297780462,debris,satellite, ,0,,
FENGYUN1CDEB,1136,1999-01-01,37.64885135968067,2.320444246770098e-19,,,102.95906125179134,debris,satellite, ,0,,
FENGYUN1CDEB,1137,1999-01-01,-57.415989038162145,2.3392190744040195e-19,,,45.65606517940557,debris,satellite, ,0,,
FENGYUN1CDEB,1138,1999-01-01,2.3291617337891863,2.334301769341964e-19,,,52.3246633658689,debris,satellite, ,0,,
FENGYUN1CDEB,1139,1999-01-01,-79.81431773755943,2.3439044006245767e-19,,,357.398545051539,debris,satellite, ,0,,
FENGYUN1CDEB,1140,1999-01-01,27.987067636803285,2.325227148658055e-19,,,205.33246860567246,debris,satellite, ,0,,
FENGYUN1CDEB,1141,1999-01-01,61.2046032413896,2.342657563383387e-19,,,232.36611884995116,debris,satellite, ,0,,
FENGYUN1CDEB,1142,1999-01-01,-38.56101073004321,2.3452571933156483e-19,,,280.4093892890707,debris,satellite, ,0,,
FENGYUN1CDEB,1143,1999-01-01,31.036428998251928,2.276083670697717e-19,,,43.31606922629451,debris,satellite, ,0,,
FENGYUN1CDEB,1144,1999-01-01,-35.81642562993067,2.332440312760881e-19,,,7.34253256215384,debris,satellite, ,0,,
FENGYUN1CDEB,1145,1999-01-01,-80.37809742867826,2.567815641277426e-19,,,16.631283574030913,debris,satellite, ,0,,
FENGYUN1CDEB,1146,1999-01-01,-49.71777519691601,2.325884399615286e-19,,,289.8516127659129,debris,satellite, ,0,,
FENGYUN1CDEB,1147,1999-01-01,41.54137250671264,2.3522675248294673e-19,,,22.857348301544594,debris,satellite, ,0,,
FENGYUN1CDEB,1148,1999-01-01,78.10094140579963,2.3562430038448297e-19,,,351.3485801640755,debris,satellite, ,0,,
FENGYUN1CDEB,1149,1999-01-01,-43.08825315827753,2.333688717388109e-19,,,145.81298305379931,debris,satellite, ,0,,
FENGYUN1CDEB,1150,1999-01-01,44.37317035073408,2.341291034549879e-19,,,26.01840378426166,debris,satellite, ,0,,
FENGYUN1CDEB,1151,1999-01-01,-50.72583490160363,2.3479933183177483e-19,,,246.5612110386704,debris,satellite, ,0,,
FENGYUN1CDEB,1152,1999-01-01,-60.78419479251253,2.3691853383865247e-19,,,226.10348622252795,debris,satellite, ,0,,
FENGYUN1CDEB,1153,1999-01-01,-80.45703602009313,2.3413983734388286e-19,,,302.2785907494573,debris,satellite, ,0,,
FENGYUN1CDEB,1154,1999-01-01,45.756934211450904,2.351961580896994e-19,,,95.86483092396514,debris,satellite, ,0,,
FENGYUN1CDEB,1155,1999-01-01,63.95432729360309,2.3357530263060076e-19,,,298.354999321581,debris,satellite, ,0,,
FENGYUN1CDEB,1156,1999-01-01,73.82801655180914,2.36291628385653e-19,,,87.84487508644979,debris,satellite, ,0,,
FENGYUN1CDEB,1157,1999-01-01,52.15316467345782,2.3439229297782203e-19,,,223.8561555903954,debris,satellite, ,0,,
FENGYUN1CDEB,1158,1999-01-01,35.3251917703294,2.3379978231430805e-19,,,276.066733129037,debris,satellite, ,0,,
FENGYUN1CDEB,1159,1999-01-01,67.04356350842468,2.334679849080521e-19,,,16.713893960004324,debris,satellite, ,0,,
FENGYUN1CDEB,1160,1999-01-01,5.0631539992409245,2.325087446071605e-19,,,114.57957489397327,debris,satellite, ,0,,
FENGYUN1CDEB,1161,1999-01-01,72.62221303507951,2.3395865979605907e-19,,,183.70126605960374,debris,satellite, ,0,,
FENGYUN1CDEB,1162,1999-01-01,-53.62351385477825,2.360621287303289e-19,,,246.08242714045412,debris,satellite, ,0,,
FENGYUN1CDEB,1163,1999-01-01,-43.044465363137256,2.2407560467657523e-19,,,73.99060095134413,debris,satellite, ,0,,
FENGYUN1CDEB,1164,1999-01-01,80.08757256310336,2.283582326176157e-19,,,114.20240882032543,debris,satellite, ,0,,
FENGYUN1CDEB,1165,1999-01-01,-63.25149722384792,2.3200277303283672e-19,,,41.58490638144511,debris,satellite, ,0,,
FENGYUN1CDEB,1166,1999-01-01,-79.3028417811162,2.333356270544123e-19,,,219.88431892691318,debris,satellite, ,0,,
FENGYUN1CDEB,1167,1999-01-01,33.494500025732236,2.336224894131848e-19,,,235.46919688211412,debris,satellite, ,0,,
FENGYUN1CDEB,1168,1999-01-01,54.14515051619872,2.293135165696528e-19,,,128.72298328272646,debris,satellite, ,0,,
FENGYUN1CDEB,1169,1999-01-01,-62.00422054040853,2.349444002817178e-19,,,209.26624078059098,debris,satellite, ,0,,
FENGYUN1CDEB,1170,1999-01-01,42.480638274249934,2.3541930024579606e-19,,,202.49749676166041,debris,satellite, ,0,,
FENGYUN1CDEB,1171,1999-01-01,-71.76162554949569,2.2937126136333843e-19,,,243.13817139876733,debris,satellite, ,0,,
FENGYUN1CDEB,1172,1999-01-01,-33.67394548067562,2.331951784936007e-19,,,88.35242753693676,debris,satellite, ,0,,
FENGYUN1CDEB,1173,1999-01-01,3.1285947943500827,2.3418085400848355e-19,,,127.64196198409788,debris,satellite, ,0,,
FENGYUN1CDEB,1174,1999-01-01,79.62897007849202,2.2715625950043404e-19,,,146.066444761124,debris,satellite, ,0,,
FENGYUN1CDEB,1175,1999-01-01,50.45655164141327,2.2990249530559517e-19,,,199.507611700358,debris,satellite, ,0,,
FENGYUN1CDEB,1176,1999-01-01,-60.72919071784408,2.2237712917468327e-19,,,262.0419765784333,debris,satellite, ,0,,
FENGYUN1CDEB,1177,1999-01-01,-80.25618222418953,2.342121493611668e-19,,,350.9324340060499,debris,satellite, ,0,,
FENGYUN1CDEB,1178,1999-01-01,-30.34021915080772,2.33594587967692e-19,,,246.4614029288754,debris,satellite, ,0,,
FENGYUN1CDEB,1179,1999-01-01,28.75048011212585,2.2812280702696903e-19,,,261.261444977638,debris,satellite, ,0,,
FENGYUN1CDEB,1180,1999-01-01,25.379394546086804,2.35539374590551e-19,,,304.3688413807127,debris,satellite, ,0,,
FENGYUN1CDEB,1181,1999-01-01,62.19002485940093,2.3049014947027543e-19,,,250.4232156682149,debris,satellite, ,0,,
FENGYUN1CDEB,1182,1999-01-01,-60.45456722655357,2.2862861402650287e-19,,,226.91370140106795,debris,satellite, ,0,,
FENGYUN1CDEB,1183,1999-01-01,73.0366267391651,2.3405233820358906e-19,,,186.3544267194653,debris,satellite, ,0,,
FENGYUN1CDEB,1184,1999-01-01,-32.53410227119798,2.2869195369726407e-19,,,244.66245567529842,debris,satellite, ,0,,
FENGYUN1CDEB,1185,1999-01-01,72.97015972203214,2.2214982203827523e-19,,,166.61614849649584,debris,satellite, ,0,,
FENGYUN1CDEB,1186,1999-01-01,-81.32429485916101,2.262516408729606e-19,,,310.9536425242552,debris,satellite, ,0,,
FENGYUN1CDEB,1187,1999-01-01,-58.18991691513664,2.3190616926950547e-19,,,259.2892567324189,debris,satellite, ,0,,
FENGYUN1CDEB,1188,1999-01-01,25.631792534209765,2.333180328358653e-19,,,328.754510190299,debris,satellite, ,0,,
FENGYUN1CDEB,1189,1999-01-01,-14.254922194476777,2.3317594192492144e-19,,,58.139194075902154,debris,satellite, ,0,,
FENGYUN1CDEB,1190,1999-01-01,74.2834426214618,2.3196747261976125e-19,,,290.2404489590627,debris,satellite, ,0,,
FENGYUN1CDEB,1191,1999-01-01,50.395173119388865,2.3289093358790557e-19,,,202.35519470524468,debris,satellite, ,0,,
FENGYUN1CDEB,1192,1999-01-01,76.74814015075117,2.338686174193469e-19,,,96.438387411482,debris,satellite, ,0,,
FENGYUN1CDEB,1193,1999-01-01,5.426501209884325,2.3442711302531364e-19,,,54.227152279640855,debris,satellite, ,0,,
FENGYUN1CDEB,1194,1999-01-01,78.0115710797003,2.3298129724137922e-19,,,292.18814974312164,debris,satellite, ,0,,
FENGYUN1CDEB,1195,1999-01-01,14.047635817868047,2.315001445148902e-19,,,79.88551136900527,debris,satellite, ,0,,
FENGYUN1CDEB,1196,1999-01-01,-16.280608545758586,2.333133683276328e-19,,,14.739320536965835,debris,satellite, ,0,,
FENGYUN1CDEB,1197,1999-01-01,21.453835647482396,2.3112871222470674e-19,,,138.99483274440834,debris,satellite, ,0,,
FENGYUN1CDEB,1198,1999-01-01,-46.91298210536117,2.365386690343873e-19,,,85.35116545790312,debris,satellite, ,0,,
FENGYUN1CDEB,1199,1999-01-01,-13.01759072625034,2.327077887109451e-19,,,190.1718378782592,debris,satellite, ,0,,
FENGYUN1CDEB,1200,1999-01-01,77.349866281,2.376314265448732e-19,,,189.00630324045315,debris,satellite, ,0,,
FENGYUN1CDEB,1201,1999-01-01,7.743834965271874,2.353124684945697e-19,,,62.357905477298964,debris,satellite, ,0,,
FENGYUN1CDEB,1202,1999-01-01,20.106774783218263,2.4076715340370743e-19,,,14.482637088912995,debris,satellite, ,0,,
FENGYUN1CDEB,1203,1999-01-01,-10.839523119643419,2.3077049038581074e-19,,,124.54867470412321,debris,satellite, ,0,,
FENGYUN1CDEB,1204,1999-01-01,-80.87401242781891,2.368693377804551e-19,,,333.9842794993756,debris,satellite, ,0,,
FENGYUN1CDEB,1205,1999-01-01,21.40103117611094,2.391774111965137e-19,,,78.844371147199,debris,satellite, ,0,,
FENGYUN1CDEB,1206,1999-01-01,-69.04079982505668,2.342893297480207e-19,,,139.79512252939122,debris,satellite, ,0,,
FENGYUN1CDEB,1207,1999-01-01,-57.036647729746406,2.283506292513817e-19,,,263.5580259661361,debris,satellite, ,0,,
FENGYUN1CDEB,1208,1999-01-01,46.64200611881794,2.347633395303828e-19,,,238.6185177943251,debris,satellite, ,0,,
FENGYUN1CDEB,1209,1999-01-01,7.957229249216414,2.282492579915011e-19,,,305.3999310709232,debris,satellite, ,0,,
FENGYUN1CDEB,1210,1999-01-01,-10.475706385927527,2.322225020307418e-19,,,236.3881682898352,debris,satellite, ,0,,
FENGYUN1CDEB,1211,1999-01-01,7.89931532821214,2.3692547272241704e-19,,,77.33461234162883,debris,satellite, ,0,,
FENGYUN1CDEB,1212,1999-01-01,45.994397970358065,2.340120691649235e-19,,,65.09763024044857,debris,satellite, ,0,,
FENGYUN1CDEB,1213,1999-01-01,55.401444186558045,2.3423560609517544e-19,,,201.3389660978616,debris,satellite, ,0,,
FENGYUN1CDEB,1214,1999-01-01,25.962544596522932,2.2848670034850976e-19,,,241.0744354262437,debris,satellite, ,0,,
FENGYUN1CDEB,1215,1999-01-01,-46.408270602189255,2.393622806239445e-19,,,344.5975454447946,debris,satellite, ,0,,
FENGYUN1CDEB,1216,1999-01-01,-26.002086272724124,2.351155668963319e-19,,,239.81194024358425,debris,satellite, ,0,,
FENGYUN1CDEB,1217,1999-01-01,71.21249811177081,2.3520353782680965e-19,,,327.92748208473523,debris,satellite, ,0,,
FENGYUN1CDEB,1218,1999-01-01,-47.22846891461985,2.3511508162907208e-19,,,258.13054836496127,debris,satellite, ,0,,
FENGYUN1CDEB,1219,1999-01-01,-23.85484770224975,2.355561270387137e-19,,,306.90840976729737,debris,satellite, ,0,,
FENGYUN1CDEB,1220,1999-01-01,26.60301426959722,2.3725349777176045e-19,,,295.10727475145785,debris,satellite, ,0,,
FENGYUN1CDEB,1221,1999-01-01,75.35589585564605,2.3223222943130523e-19,,,197.85908469654083,debris,satellite, ,0,,
FENGYUN1CDEB,1222,1999-01-01,-38.15458575048052,2.3417585367939445e-19,,,235.77608002802288,debris,satellite, ,0,,
FENGYUN1CDEB,1223,1999-01-01,-50.840418772576506,2.3323531749270326e-19,,,8.811711449080349,debris,satellite, ,0,,
FENGYUN1CDEB,1224,1999-01-01,80.34413955534264,2.397509060892205e-19,,,41.341794969554456,debris,satellite, ,0,,
FENGYUN1CDEB,1225,1999-01-01,53.54860091242644,2.2960487137726337e-19,,,86.22514768810396,debris,satellite, ,0,,
FENGYUN1CDEB,1226,1999-01-01,-67.42854751640367,2.2868122445121068e-19,,,306.44756040161303,debris,satellite, ,0,,
FENGYUN1CDEB,1227,1999-01-01,18.5685051241462,2.323574261420246e-19,,,303.7415549768539,debris,satellite, ,0,,
FENGYUN1CDEB,1228,1999-01-01,10.666229967757571,2.2533079535505284e-19,,,20.449354733661565,debris,satellite, ,0,,
FENGYUN1CDEB,1229,1999-01-01,62.10248005997982,2.332036526976741e-19,,,297.04040259534884,debris,satellite, ,0,,
FENGYUN1CDEB,1230,1999-01-01,13.444464832973926,2.325415114689429e-19,,,235.1057106261221,debris,satellite, ,0,,
FENGYUN1CDEB,1231,1999-01-01,-9.814473729102193,2.336936537390364e-19,,,339.4252245651121,debris,satellite, ,0,,
FENGYUN1CDEB,1232,1999-01-01,24.009282740163627,2.288184049570577e-19,,,356.00983051694,debris,satellite, ,0,,
FENGYUN1CDEB,1233,1999-01-01,-27.637669592153106,2.3599766823416925e-19,,,51.328851985075595,debris,satellite, ,0,,
FENGYUN1CDEB,1234,1999-01-01,12.785073613391926,2.2495387233656267e-19,,,95.01745848586313,debris,satellite, ,0,,
FENGYUN1CDEB,1235,1999-01-01,80.92361948791171,2.349850741715502e-19,,,118.24332913929537,debris,satellite, ,0,,
FENGYUN1CDEB,1236,1999-01-01,9.519573761568584,2.345724612548336e-19,,,236.27843867726241,debris,satellite, ,0,,
FENGYUN1CDEB,1237,1999-01-01,19.262567238808447,2.3153263647855767e-19,,,121.97833584519287,debris,satellite, ,0,,
FENGYUN1CDEB,1238,1999-01-01,-48.92619464067666,2.361913338006844e-19,,,36.51889036124607,debris,satellite, ,0,,
